order_item_id,order_id,product_id,quantity,unit_price,discount_percent,cost_price,revenue,cost,profit
OI0000329,O000233,P0326,1,329,6.11,210.55,308.9,210.55,98.35
OI0000330,O000234,P0094,1,16635,4.63,11811.15,15864.75,11811.15,4053.6
OI0000331,O000235,P0479,1,4661,10.42,3551.9,4175.46,3551.9,623.56
OI0000332,O000236,P0007,1,9946,8.79,6210.02,9071.42,6210.02,2861.4
OI0000333,O000237,P0308,1,2750,6.13,1751.62,2581.47,1751.62,829.85
OI0000334,O000238,P0314,2,2755,6.17,1569.44,5170.2,3138.88,2031.32
OI0000335,O000239,P0430,1,6440,9.77,4204.56,5810.72,4204.56,1606.16
OI0000336,O000240,P0441,2,8858,4.2,5141.09,16971.36,10282.18,6689.18
OI0000337,O000241,P0103,2,1790,2.59,1378.19,3487.24,2756.38,730.86
OI0000338,O000242,P0184,1,10282,2.26,6925.34,10049.72,6925.34,3124.38
OI0000339,O000243,P0351,1,2347,6.96,1810.17,2183.61,1810.17,373.44
OI0000340,O000243,P0287,1,808,4.92,452.09,768.26,452.09,316.17
OI0000341,O000244,P0350,1,3566,5.67,2087.87,3363.79,2087.87,1275.92
OI0000342,O000244,P0212,1,5229,3.36,2833.96,5053.18,2833.96,2219.22
OI0000343,O000245,P0316,2,4816,2.42,3391.01,9399.29,6782.02,2617.27
OI0000344,O000246,P0192,3,3666,5.85,2746.22,10354.3,8238.66,2115.64
OI0000345,O000247,P0416,1,11364,8.09,8638.68,10444.78,8638.68,1806.1
OI0000346,O000248,P0224,1,1990,14.14,1182.26,1708.69,1182.26,526.43
OI0000347,O000249,P0485,1,8361,11.23,5725.05,7422.32,5725.05,1697.27
OI0000348,O000250,P0301,1,3389,13.22,1775.17,2941.11,1775.17,1165.94
OI0000349,O000250,P0007,1,9946,10.99,6210.02,8853.29,6210.02,2643.27
OI0000350,O000250,P0316,1,4816,4.22,3391.01,4612.56,3391.01,1221.55
OI0000351,O000251,P0257,1,6046,3.44,3529.05,5837.85,3529.05,2308.8
OI0000352,O000251,P0206,1,5617,4.47,3554.31,5365.94,3554.31,1811.63
OI0000353,O000252,P0180,1,1941,7.47,1303.0,1796.0,1303.0,493.0
OI0000354,O000252,P0029,3,28352,20.74,15179.59,67411.98,45538.77,21873.21
OI0000355,O000253,P0390,1,863,13.72,440.1,744.62,440.1,304.52
OI0000356,O000254,P0427,1,9808,3.31,4992.31,9483.04,4992.31,4490.73
OI0000357,O000255,P0233,1,4272,13.97,2736.79,3675.38,2736.79,938.59
OI0000358,O000255,P0436,1,6616,11.03,4796.44,5886.02,4796.44,1089.58
OI0000359,O000256,P0180,1,1941,4.24,1303.0,1858.73,1303.0,555.73
OI0000360,O000257,P0082,1,13719,4.99,10032.48,13034.32,10032.48,3001.84
OI0000361,O000258,P0241,1,6465,7.37,3961.12,5988.51,3961.12,2027.39
OI0000362,O000259,P0350,3,3566,7.54,2087.87,9891.6,6263.61,3627.99
OI0000363,O000260,P0220,1,1107,12.54,704.78,968.16,704.78,263.38
OI0000364,O000261,P0317,1,2517,10.95,1261.26,2241.45,1261.26,980.19
OI0000365,O000262,P0148,1,1623,9.43,1012.39,1469.93,1012.39,457.54
OI0000366,O000263,P0097,1,34142,13.8,20348.47,29429.69,20348.47,9081.22
OI0000367,O000264,P0163,1,15673,12.54,10745.44,13708.21,10745.44,2962.77
OI0000368,O000265,P0405,1,11206,11.84,6281.23,9878.71,6281.23,3597.48
OI0000369,O000266,P0264,1,3012,14.78,1919.61,2566.69,1919.61,647.08
OI0000370,O000266,P0111,2,17704,9.1,13161.0,32187.04,26322.0,5865.04
OI0000371,O000267,P0283,1,4906,11.86,3165.21,4324.06,3165.21,1158.85
OI0000372,O000267,P0181,1,14867,8.64,7940.52,13581.91,7940.52,5641.39
OI0000373,O000268,P0169,1,4159,9.13,3095.69,3779.38,3095.69,683.69
OI0000374,O000269,P0063,1,10023,17.99,6467.7,8219.58,6467.7,1751.88
OI0000375,O000270,P0318,1,398,3.79,294.33,382.9,294.33,88.57
OI0000376,O000271,P0422,1,8501,14.57,4967.4,7262.1,4967.4,2294.7
OI0000377,O000272,P0180,1,1941,12.64,1303.0,1695.6,1303.0,392.6
OI0000378,O000273,P0221,1,6807,5.87,4268.08,6407.37,4268.08,2139.29
OI0000379,O000273,P0478,1,3683,10.96,2623.73,3279.45,2623.73,655.72
OI0000380,O000274,P0441,1,8858,6.83,5141.09,8252.64,5141.09,3111.55
OI0000381,O000275,P0001,1,25522,4.92,17826.12,24267.54,17826.12,6441.42
OI0000382,O000276,P0164,1,17779,11.28,9870.79,15772.74,9870.79,5901.95
OI0000383,O000277,P0067,1,24727,10.3,13718.5,22180.67,13718.5,8462.17
OI0000384,O000278,P0470,1,5623,4.3,3099.44,5381.37,3099.44,2281.93
OI0000385,O000279,P0305,1,3763,3.09,2522.57,3646.66,2522.57,1124.09
OI0000386,O000280,P0297,2,819,3.32,544.55,1583.54,1089.1,494.44
OI0000387,O000280,P0307,1,3217,8.37,2332.57,2947.6,2332.57,615.03
OI0000388,O000281,P0244,1,2449,13.52,1806.88,2117.91,1806.88,311.03
OI0000389,O000282,P0123,1,14025,5.57,9441.16,13243.99,9441.16,3802.83
OI0000390,O000283,P0166,3,8059,11.14,4814.97,21483.85,14444.91,7038.94
OI0000391,O000284,P0156,3,2828,14.43,2146.32,7259.41,6438.96,820.45
OI0000392,O000284,P0345,2,4620,14.78,2688.52,7874.49,5377.04,2497.45
OI0000393,O000284,P0430,1,6440,13.74,4204.56,5554.87,4204.56,1350.31
OI0000394,O000285,P0411,2,8023,13.32,4129.55,13908.58,8259.1,5649.48
OI0000395,O000285,P0321,1,2492,2.38,1383.7,2432.74,1383.7,1049.04
OI0000396,O000285,P0013,1,29674,2.59,19864.04,28906.45,19864.04,9042.41
OI0000397,O000286,P0331,1,2015,4.62,1083.55,1921.87,1083.55,838.32
OI0000398,O000286,P0337,1,4175,4.58,2310.74,3983.87,2310.74,1673.13
OI0000399,O000286,P0273,2,4539,11.13,3297.67,8067.74,6595.34,1472.4
OI0000400,O000287,P0209,1,5217,3.66,3604.79,5026.13,3604.79,1421.34
OI0000401,O000288,P0471,1,2151,14.02,1429.83,1849.45,1429.83,419.62
OI0000402,O000289,P0316,1,4816,11.84,3391.01,4245.95,3391.01,854.94
OI0000403,O000290,P0199,1,14205,4.11,8235.25,13621.08,8235.25,5385.83
OI0000404,O000291,P0221,2,6807,4.43,4268.08,13011.25,8536.16,4475.09
OI0000405,O000292,P0484,1,7501,6.1,5703.38,7043.73,5703.38,1340.35
OI0000406,O000293,P0465,1,4797,2.34,3735.5,4684.77,3735.5,949.27
OI0000407,O000294,P0067,1,24727,11.75,13718.5,21820.89,13718.5,8102.39
OI0000408,O000295,P0485,2,8361,10.39,5725.05,14985.06,11450.1,3534.96
OI0000409,O000296,P0375,2,2792,9.63,2049.96,5046.48,4099.92,946.56
OI0000410,O000296,P0066,1,17467,12.02,11917.24,15368.09,11917.24,3450.85
OI0000411,O000297,P0418,1,8774,9.8,6711.38,7914.26,6711.38,1202.88
OI0000412,O000297,P0341,1,371,2.78,203.75,360.69,203.75,156.94
OI0000413,O000298,P0500,1,2596,11.69,1555.02,2292.58,1555.02,737.56
OI0000414,O000299,P0249,2,3813,14.39,2934.82,6528.95,5869.64,659.31
OI0000415,O000300,P0500,1,2596,2.23,1555.02,2538.15,1555.02,983.13
OI0000416,O000301,P0355,1,942,10.67,726.86,841.53,726.86,114.67
OI0000417,O000302,P0323,1,493,7.07,261.97,458.13,261.97,196.16
OI0000418,O000303,P0037,1,870,3.01,604.3,843.82,604.3,239.52
OI0000419,O000304,P0344,1,532,5.0,342.53,505.38,342.53,162.85
OI0000420,O000305,P0180,1,1941,2.36,1303.0,1895.12,1303.0,592.12
OI0000421,O000305,P0152,3,2684,12.13,1599.83,7075.43,4799.49,2275.94
OI0000422,O000305,P0219,1,2400,13.62,1291.63,2073.05,1291.63,781.42
OI0000423,O000306,P0359,1,321,12.62,228.64,280.51,228.64,51.87
OI0000424,O000307,P0299,1,5414,11.11,3629.27,4812.72,3629.27,1183.45
OI0000425,O000307,P0262,1,1864,8.69,1181.18,1701.96,1181.18,520.78
OI0000426,O000308,P0307,2,3217,11.84,2332.57,5672.07,4665.14,1006.93
OI0000427,O000308,P0403,1,11547,2.9,7116.1,11212.32,7116.1,4096.22
OI0000428,O000309,P0439,1,11434,4.13,8780.58,10961.78,8780.58,2181.2
OI0000429,O000309,P0397,3,4773,3.38,3309.06,13835.24,9927.18,3908.06
OI0000430,O000310,P0423,2,2128,12.99,1534.7,3703.01,3069.4,633.61
OI0000431,O000310,P0015,1,13561,7.02,9273.98,12608.53,9273.98,3334.55
OI0000432,O000311,P0370,1,957,9.12,606.53,869.73,606.53,263.2
OI0000433,O000312,P0477,2,6112,4.5,4477.87,11674.27,8955.74,2718.53
OI0000434,O000313,P0051,1,10148,9.35,5657.91,9199.3,5657.91,3541.39
OI0000435,O000314,P0478,1,3683,10.32,2623.73,3302.87,2623.73,679.14
OI0000436,O000315,P0329,2,2045,7.81,1242.12,3770.46,2484.24,1286.22
OI0000437,O000315,P0014,1,10471,7.66,7682.25,9669.02,7682.25,1986.77
OI0000438,O000315,P0395,1,1772,2.42,974.05,1729.15,974.05,755.1
OI0000439,O000316,P0235,2,1992,14.97,1354.9,3387.59,2709.8,677.79
OI0000440,O000317,P0434,2,1822,11.28,1408.69,3232.89,2817.38,415.51
OI0000441,O000318,P0276,1,6470,3.56,3737.38,6239.61,3737.38,2502.23
OI0000442,O000319,P0182,1,13527,7.43,9749.7,12522.52,9749.7,2772.82
OI0000443,O000320,P0475,1,3687,8.92,2117.8,3357.99,2117.8,1240.19
OI0000444,O000320,P0228,1,1329,2.54,826.63,1295.25,826.63,468.62
OI0000445,O000320,P0111,1,17704,9.67,13161.0,15991.36,13161.0,2830.36
OI0000446,O000321,P0083,1,2507,7.69,1541.22,2314.17,1541.22,772.95
OI0000447,O000321,P0232,1,5757,11.58,3381.09,5090.1,3381.09,1709.01
OI0000448,O000321,P0230,1,4568,3.19,3369.25,4422.22,3369.25,1052.97
OI0000449,O000322,P0380,2,3520,3.09,2676.87,6822.19,5353.74,1468.45
OI0000450,O000323,P0035,3,27199,8.75,17128.95,74455.61,51386.85,23068.76
OI0000451,O000324,P0049,1,8117,21.8,4536.51,6347.12,4536.51,1810.61
OI0000452,O000325,P0393,1,1480,5.08,1017.45,1404.75,1017.45,387.3
OI0000453,O000326,P0268,1,6313,3.33,4386.23,6102.77,4386.23,1716.54
OI0000454,O000327,P0064,1,13505,12.65,8756.91,11796.06,8756.91,3039.15
OI0000455,O000328,P0155,1,12473,13.76,6793.17,10756.43,6793.17,3963.26
OI0000456,O000329,P0378,1,1457,4.53,744.85,1391.07,744.85,646.22
OI0000457,O000329,P0097,1,34142,10.13,20348.47,30684.31,20348.47,10335.84
OI0000458,O000330,P0362,1,3100,6.47,1610.58,2899.44,1610.58,1288.86
OI0000459,O000330,P0166,1,8059,9.15,4814.97,7321.69,4814.97,2506.72
OI0000460,O000330,P0208,3,458,6.67,247.39,1282.41,742.17,540.24
OI0000461,O000331,P0448,1,2865,10.17,2162.6,2573.52,2162.6,410.92
OI0000462,O000332,P0479,3,4661,13.28,3551.9,12125.72,10655.7,1470.02
OI0000463,O000333,P0321,1,2492,5.93,1383.7,2344.11,1383.7,960.41
OI0000464,O000334,P0039,1,26429,24.42,18796.06,19974.89,18796.06,1178.83
OI0000465,O000335,P0174,1,13512,3.21,9679.12,13078.72,9679.12,3399.6
OI0000466,O000336,P0216,1,2334,12.46,1738.45,2043.13,1738.45,304.68
OI0000467,O000337,P0150,1,1898,11.46,1004.85,1680.57,1004.85,675.72
OI0000468,O000337,P0495,1,9658,4.93,6656.91,9181.63,6656.91,2524.72
OI0000469,O000338,P0024,1,15366,3.41,8035.82,14841.29,8035.82,6805.47
OI0000470,O000339,P0077,1,9433,4.32,5072.8,9025.68,5072.8,3952.88
OI0000471,O000339,P0447,2,2225,2.85,1128.11,4323.17,2256.22,2066.95
OI0000472,O000340,P0186,1,10208,11.5,5535.27,9034.0,5535.27,3498.73
OI0000473,O000340,P0252,1,6137,10.16,3493.46,5513.43,3493.46,2019.97
OI0000474,O000341,P0048,1,10020,4.57,5585.78,9561.89,5585.78,3976.11
OI0000475,O000342,P0131,1,15835,6.71,11756.51,14772.55,11756.51,3016.04
OI0000476,O000342,P0302,1,1327,9.2,880.91,1204.9,880.91,323.99
OI0000477,O000343,P0291,1,2545,5.25,1977.74,2411.43,1977.74,433.69
OI0000478,O000343,P0162,2,3406,6.15,1861.72,6393.3,3723.44,2669.86
OI0000479,O000343,P0107,2,4397,13.32,2995.71,7622.79,5991.42,1631.37
OI0000480,O000344,P0247,1,949,14.77,483.02,808.85,483.02,325.83
OI0000481,O000345,P0058,1,11394,10.63,7584.92,10182.6,7584.92,2597.68
OI0000482,O000346,P0321,2,2492,2.35,1383.7,4866.8,2767.4,2099.4
OI0000483,O000346,P0387,3,341,2.22,252.59,1000.3,757.77,242.53
OI0000484,O000346,P0271,1,1841,4.64,1017.2,1755.63,1017.2,738.43
OI0000485,O000347,P0311,1,4299,10.69,3151.3,3839.26,3151.3,687.96
OI0000486,O000347,P0262,1,1864,3.69,1181.18,1795.16,1181.18,613.98
OI0000487,O000347,P0182,1,13527,2.24,9749.7,13223.73,9749.7,3474.03
OI0000488,O000348,P0222,1,2407,12.72,1729.97,2100.89,1729.97,370.92
OI0000489,O000349,P0309,1,3741,14.5,2183.83,3198.67,2183.83,1014.84
OI0000490,O000349,P0280,1,2253,7.18,1351.49,2091.34,1351.49,739.85
OI0000491,O000349,P0285,1,4522,8.55,3001.86,4135.47,3001.86,1133.61
OI0000492,O000350,P0142,1,2653,10.94,1701.33,2362.86,1701.33,661.53
OI0000493,O000350,P0307,1,3217,7.97,2332.57,2960.54,2332.57,627.97
OI0000494,O000351,P0320,1,3691,10.72,2035.5,3295.47,2035.5,1259.97
OI0000495,O000352,P0442,1,9355,14.39,5850.0,8008.96,5850.0,2158.96
OI0000496,O000352,P0464,2,7665,12.1,5445.27,13474.63,10890.54,2584.09
OI0000497,O000353,P0379,1,476,14.73,249.45,405.89,249.45,156.44
OI0000498,O000354,P0162,1,3406,10.62,1861.72,3044.13,1861.72,1182.41
OI0000499,O000355,P0472,1,7413,11.57,5011.64,6555.29,5011.64,1543.65
OI0000500,O000356,P0333,2,4120,2.43,2123.28,8040.02,4246.56,3793.46
OI0000501,O000357,P0053,2,4815,8.54,2665.45,8807.42,5330.9,3476.52
OI0000502,O000357,P0439,2,11434,11.2,8780.58,20306.97,17561.16,2745.81
OI0000503,O000357,P0328,2,4412,4.76,2557.16,8403.8,5114.32,3289.48
OI0000504,O000358,P0269,1,1529,11.99,994.43,1345.7,994.43,351.27
OI0000505,O000359,P0047,3,1545,10.05,836.91,4169.16,2510.73,1658.43
OI0000506,O000360,P0488,1,9740,14.11,5911.02,8365.35,5911.02,2454.33
OI0000507,O000360,P0181,1,14867,6.37,7940.52,13919.28,7940.52,5978.76
OI0000508,O000361,P0487,1,5285,4.14,2972.49,5066.12,2972.49,2093.63
OI0000509,O000361,P0279,1,3007,11.26,1631.82,2668.46,1631.82,1036.64
OI0000510,O000362,P0213,1,5589,3.48,4159.54,5394.7,4159.54,1235.16
OI0000511,O000362,P0069,1,10430,28.57,7833.14,7450.02,7833.14,-383.12
OI0000512,O000363,P0312,1,498,3.11,311.49,482.53,311.49,171.04
OI0000513,O000364,P0227,1,6404,7.72,4657.67,5909.51,4657.67,1251.84
OI0000514,O000364,P0328,1,4412,3.14,2557.16,4273.48,2557.16,1716.32
OI0000515,O000364,P0496,1,4573,8.21,2636.23,4197.7,2636.23,1561.47
OI0000516,O000365,P0329,1,2045,11.94,1242.12,1800.79,1242.12,558.67
OI0000517,O000366,P0058,1,11394,11.57,7584.92,10075.75,7584.92,2490.83
OI0000518,O000367,P0105,1,10195,14.4,7159.3,8727.03,7159.3,1567.73
OI0000519,O000368,P0485,1,8361,10.56,5725.05,7478.44,5725.05,1753.39
OI0000520,O000368,P0141,2,17842,12.44,11011.66,31246.46,22023.32,9223.14
OI0000521,O000369,P0056,1,10686,8.37,6721.78,9791.37,6721.78,3069.59
OI0000522,O000370,P0223,1,4973,14.73,3222.27,4240.27,3222.27,1018.0
OI0000523,O000371,P0432,1,4826,9.07,2802.62,4388.11,2802.62,1585.49
OI0000524,O000372,P0057,2,9238,3.07,5070.59,17908.87,10141.18,7767.69
OI0000525,O000372,P0040,1,13124,14.17,7112.07,11263.69,7112.07,4151.62
OI0000526,O000373,P0340,1,2488,12.52,1660.89,2176.45,1660.89,515.56
OI0000527,O000373,P0037,2,870,2.08,604.3,1703.79,1208.6,495.19
OI0000528,O000374,P0409,1,10271,10.35,7672.26,9208.35,7672.26,1536.09
OI0000529,O000375,P0220,1,1107,3.04,704.78,1073.4,704.78,368.62
OI0000530,O000375,P0328,1,4412,5.27,2557.16,4179.61,2557.16,1622.45
OI0000531,O000375,P0032,1,803,5.47,537.4,759.11,537.4,221.71
OI0000532,O000376,P0170,1,9400,7.27,6266.85,8716.47,6266.85,2449.62
OI0000533,O000377,P0094,1,16635,14.66,11811.15,14196.13,11811.15,2384.98
OI0000534,O000377,P0058,1,11394,5.94,7584.92,10716.69,7584.92,3131.77
OI0000535,O000377,P0417,1,7726,12.22,5899.72,6781.63,5899.72,881.91
OI0000536,O000378,P0244,1,2449,11.88,1806.88,2158.17,1806.88,351.29
OI0000537,O000378,P0338,1,523,11.11,399.08,464.89,399.08,65.81
OI0000538,O000378,P0199,1,14205,11.81,8235.25,12527.45,8235.25,4292.2
OI0000539,O000379,P0102,1,2178,9.86,1418.36,1963.34,1418.36,544.98
OI0000540,O000380,P0048,1,10020,12.51,5585.78,8766.01,5585.78,3180.23
OI0000541,O000381,P0305,1,3763,11.31,2522.57,3337.31,2522.57,814.74
OI0000542,O000381,P0124,2,578,14.28,448.56,990.89,897.12,93.77
OI0000543,O000381,P0168,1,2761,5.41,2099.62,2611.51,2099.62,511.89
OI0000544,O000382,P0182,1,13527,11.6,9749.7,11957.44,9749.7,2207.74
OI0000545,O000383,P0164,2,17779,11.4,9870.79,31505.86,19741.58,11764.28
OI0000546,O000384,P0061,2,3840,3.69,2007.93,7396.86,4015.86,3381.0
OI0000547,O000385,P0161,1,13423,14.51,9538.56,11475.48,9538.56,1936.92
OI0000548,O000385,P0331,1,2015,12.49,1083.55,1763.28,1083.55,679.73
OI0000549,O000386,P0297,1,819,2.2,544.55,800.98,544.55,256.43
OI0000550,O000386,P0168,1,2761,3.24,2099.62,2671.47,2099.62,571.85
OI0000551,O000386,P0436,1,6616,6.23,4796.44,6203.94,4796.44,1407.5
OI0000552,O000387,P0204,1,4766,14.36,2885.69,4081.48,2885.69,1195.79
OI0000553,O000388,P0324,1,662,10.32,496.96,593.66,496.96,96.7
OI0000554,O000388,P0138,1,2884,2.15,1556.27,2821.87,1556.27,1265.6
OI0000555,O000389,P0276,1,6470,5.72,3737.38,6100.12,3737.38,2362.74
OI0000556,O000390,P0323,2,493,9.68,261.97,890.55,523.94,366.61
OI0000557,O000390,P0312,1,498,3.85,311.49,478.82,311.49,167.33
OI0000558,O000391,P0030,2,24140,14.21,16524.2,41420.8,33048.4,8372.4
OI0000559,O000391,P0455,1,6531,6.84,3455.55,6084.39,3455.55,2628.84
OI0000560,O000391,P0208,1,458,3.02,247.39,444.17,247.39,196.78
OI0000561,O000392,P0113,2,15737,5.67,12109.2,29688.54,24218.4,5470.14
OI0000562,O000392,P0014,2,10471,4.28,7682.25,20045.77,15364.5,4681.27
OI0000563,O000392,P0284,1,4152,14.12,2333.45,3565.61,2333.45,1232.16
OI0000564,O000393,P0091,1,12090,4.27,8949.82,11574.03,8949.82,2624.21
OI0000565,O000394,P0248,1,4927,11.62,3183.59,4354.48,3183.59,1170.89
OI0000566,O000394,P0222,1,2407,3.66,1729.97,2318.87,1729.97,588.9
OI0000567,O000395,P0438,1,8270,5.87,5955.8,7784.54,5955.8,1828.74
OI0000568,O000396,P0115,1,7155,7.81,4066.32,6596.49,4066.32,2530.17
OI0000569,O000397,P0168,1,2761,10.22,2099.62,2478.93,2099.62,379.31
OI0000570,O000398,P0201,1,1510,14.26,954.2,1294.66,954.2,340.46
OI0000571,O000399,P0429,2,2815,5.33,1825.84,5329.85,3651.68,1678.17
OI0000572,O000399,P0037,2,870,6.21,604.3,1632.0,1208.6,423.4
OI0000573,O000400,P0337,2,4175,5.46,2310.74,7893.79,4621.48,3272.31
OI0000574,O000401,P0359,1,321,9.09,228.64,291.83,228.64,63.19
OI0000575,O000402,P0373,1,1934,7.6,1244.98,1787.0,1244.98,542.02
OI0000576,O000403,P0181,1,14867,2.44,7940.52,14503.66,7940.52,6563.14
OI0000577,O000404,P0468,3,11228,14.47,7747.85,28808.83,23243.55,5565.28
OI0000578,O000404,P0108,2,12828,11.29,9791.6,22759.9,19583.2,3176.7
OI0000579,O000405,P0403,1,11547,14.85,7116.1,9832.1,7116.1,2716.0
OI0000580,O000406,P0268,1,6313,9.82,4386.23,5693.16,4386.23,1306.93
OI0000581,O000406,P0025,1,33197,9.26,17371.92,30122.43,17371.92,12750.51
OI0000582,O000407,P0481,2,10247,2.57,6109.76,19967.33,12219.52,7747.81
OI0000583,O000408,P0443,1,8611,8.97,6256.54,7838.46,6256.54,1581.92
OI0000584,O000409,P0036,1,3443,9.4,1907.65,3119.24,1907.65,1211.59
OI0000585,O000410,P0398,1,1137,2.72,587.2,1106.04,587.2,518.84
OI0000586,O000411,P0389,1,1069,10.11,620.87,960.97,620.87,340.1
OI0000587,O000412,P0063,3,10023,3.89,6467.7,28898.1,19403.1,9495.0
OI0000588,O000413,P0260,1,408,7.98,313.45,375.45,313.45,62.0
OI0000589,O000413,P0308,1,2750,7.42,1751.62,2545.99,1751.62,794.37
OI0000590,O000414,P0402,1,1686,8.85,1058.07,1536.8,1058.07,478.73
OI0000591,O000415,P0172,1,13534,3.23,7281.22,13096.66,7281.22,5815.44
OI0000592,O000416,P0182,1,13527,14.95,9749.7,11504.66,9749.7,1754.96
OI0000593,O000417,P0374,1,4420,12.54,2555.04,3865.56,2555.04,1310.52
OI0000594,O000418,P0050,2,17723,10.44,10606.5,31744.08,21213.0,10531.08
OI0000595,O000419,P0014,1,10471,9.47,7682.25,9479.4,7682.25,1797.15
OI0000596,O000419,P0048,1,10020,12.37,5585.78,8780.43,5585.78,3194.65
OI0000597,O000420,P0069,1,10430,5.88,7833.14,9816.67,7833.14,1983.53
OI0000598,O000420,P0078,1,25416,6.34,19401.68,23805.88,19401.68,4404.2
OI0000599,O000420,P0268,1,6313,4.18,4386.23,6049.24,4386.23,1663.01
OI0000600,O000421,P0173,1,10464,7.87,5320.86,9640.62,5320.86,4319.76
OI0000601,O000421,P0253,1,3774,2.11,2775.0,3694.53,2775.0,919.53
OI0000602,O000422,P0091,2,12090,11.63,8949.82,21368.48,17899.64,3468.84
OI0000603,O000423,P0363,1,3316,14.76,1725.45,2826.62,1725.45,1101.17
OI0000604,O000424,P0376,1,2606,5.15,1643.48,2471.88,1643.48,828.4
OI0000605,O000425,P0253,1,3774,3.62,2775.0,3637.34,2775.0,862.34
OI0000606,O000425,P0386,1,2086,3.83,1121.71,2006.21,1121.71,884.5
OI0000607,O000426,P0191,1,13560,3.63,7502.36,13068.31,7502.36,5565.95
OI0000608,O000427,P0320,1,3691,2.29,2035.5,3606.51,2035.5,1571.01
OI0000609,O000428,P0032,1,803,5.75,537.4,756.85,537.4,219.45
OI0000610,O000429,P0070,1,2969,10.38,1917.2,2660.87,1917.2,743.67
OI0000611,O000430,P0134,1,17527,2.19,11750.18,17143.43,11750.18,5393.25
OI0000612,O000430,P0325,1,4727,7.9,3415.11,4353.37,3415.11,938.26
OI0000613,O000430,P0348,1,3735,5.07,2269.11,3545.78,2269.11,1276.67
OI0000614,O000431,P0350,1,3566,9.47,2087.87,3228.36,2087.87,1140.49
OI0000615,O000431,P0004,1,14544,14.72,7401.91,12402.69,7401.91,5000.78
OI0000616,O000432,P0128,2,10758,12.84,5594.17,18754.1,11188.34,7565.76
OI0000617,O000432,P0230,1,4568,6.31,3369.25,4279.57,3369.25,910.32
OI0000618,O000433,P0317,2,2517,8.64,1261.26,4599.18,2522.52,2076.66
OI0000619,O000433,P0189,2,1085,13.33,660.97,1880.82,1321.94,558.88
OI0000620,O000434,P0462,1,9661,14.4,5444.62,8269.99,5444.62,2825.37
OI0000621,O000435,P0281,3,3337,10.86,2203.63,8923.5,6610.89,2312.61
OI0000622,O000436,P0338,1,523,4.01,399.08,502.01,399.08,102.93
OI0000623,O000437,P0293,1,3418,4.75,2449.73,3255.69,2449.73,805.96
OI0000624,O000438,P0237,2,6327,10.03,3310.89,11384.39,6621.78,4762.61
OI0000625,O000439,P0435,1,4935,9.34,3056.78,4474.0,3056.78,1417.22
OI0000626,O000440,P0178,1,15968,7.01,10810.91,14848.06,10810.91,4037.15
OI0000627,O000441,P0152,1,2684,2.12,1599.83,2627.1,1599.83,1027.27
OI0000628,O000442,P0434,1,1822,8.58,1408.69,1665.73,1408.69,257.04
OI0000629,O000443,P0391,1,1097,9.69,729.67,990.69,729.67,261.02
OI0000630,O000444,P0142,1,2653,8.07,1701.33,2438.89,1701.33,737.56
OI0000631,O000445,P0100,2,18648,13.5,10804.92,32260.22,21609.84,10650.38
OI0000632,O000445,P0109,1,15128,11.42,8332.6,13400.06,8332.6,5067.46
OI0000633,O000446,P0125,1,16561,13.17,10910.7,14380.12,10910.7,3469.42
OI0000634,O000447,P0195,1,15728,7.39,12205.15,14566.14,12205.15,2360.99
OI0000635,O000447,P0166,1,8059,4.54,4814.97,7693.37,4814.97,2878.4
OI0000636,O000448,P0037,1,870,12.13,604.3,764.47,604.3,160.17
OI0000637,O000448,P0120,1,3399,10.63,2516.59,3037.74,2516.59,521.15
OI0000638,O000449,P0180,1,1941,7.54,1303.0,1794.69,1303.0,491.69
OI0000639,O000449,P0414,2,4497,12.89,3202.42,7834.82,6404.84,1429.98
OI0000640,O000450,P0179,1,1231,5.67,686.96,1161.24,686.96,474.28
OI0000641,O000450,P0414,1,4497,6.54,3202.42,4202.99,3202.42,1000.57
OI0000642,O000451,P0111,1,17704,2.21,13161.0,17312.93,13161.0,4151.93
OI0000643,O000452,P0120,1,3399,5.77,2516.59,3202.75,2516.59,686.16
OI0000644,O000453,P0178,1,15968,7.99,10810.91,14691.92,10810.91,3881.01
OI0000645,O000454,P0027,1,18234,9.32,9473.96,16534.1,9473.96,7060.14
OI0000646,O000454,P0477,1,6112,5.73,4477.87,5761.48,4477.87,1283.61
OI0000647,O000455,P0022,1,13901,4.49,10036.93,13277.29,10036.93,3240.36
OI0000648,O000455,P0034,1,21175,13.87,15399.62,18237.29,15399.62,2837.67
OI0000649,O000456,P0355,2,942,5.59,726.86,1778.69,1453.72,324.97
OI0000650,O000456,P0157,2,13362,6.1,7891.54,25094.07,15783.08,9310.99
OI0000651,O000456,P0043,1,27507,4.86,19226.19,26169.58,19226.19,6943.39
OI0000652,O000457,P0138,1,2884,10.18,1556.27,2590.46,1556.27,1034.19
OI0000653,O000457,P0444,1,1861,13.63,1217.43,1607.42,1217.43,389.99
OI0000654,O000458,P0358,2,1497,3.85,1119.38,2878.71,2238.76,639.95
OI0000655,O000459,P0129,1,7880,13.06,5295.51,6851.08,5295.51,1555.57
OI0000656,O000459,P0211,2,1545,8.82,1010.17,2817.61,2020.34,797.27
OI0000657,O000460,P0029,1,28352,7.94,15179.59,26099.93,15179.59,10920.34
OI0000658,O000461,P0308,1,2750,13.95,1751.62,2366.41,1751.62,614.79
