customer_id,customer_name,gender,age,city,state,customer_segment,acquisition_channel,registration_date
C00311,Customer 311,Female,61,New Delhi,Delhi,Loyal,Marketplace,2024-05-06
C00312,Customer 312,Male,54,Coimbatore,Tamil Nadu,At-Risk,Organic Search,2025-09-16
C00313,Customer 313,Female,56,Mumbai,Maharashtra,One-Time,Meta Ads,2024-05-06
C00314,Customer 314,Female,23,Coimbatore,Tamil Nadu,VIP,Google Ads,2024-06-04
C00315,Customer 315,Male,35,Chennai,Tamil Nadu,One-Time,Organic Search,2024-05-29
C00316,Customer 316,Female,51,Mangaluru,Karnataka,Loyal,Instagram,2026-04-17
C00317,Customer 317,Male,57,Coimbatore,Tamil Nadu,VIP,Google Ads,2024-06-05
C00318,Customer 318,Female,35,Kolkata,West Bengal,New,Meta Ads,2024-07-10
C00319,Customer 319,Other,45,Mangaluru,Karnataka,Loyal,Marketplace,2026-06-14
C00320,Customer 320,Female,28,Kozhikode,Kerala,New,Google Ads,2024-05-30
C00321,Customer 321,Female,59,Kochi,Kerala,VIP,Affiliate,2025-05-04
C00322,Customer 322,Male,43,New Delhi,Delhi,Loyal,Marketplace,2024-05-06
C00323,Customer 323,Male,22,Bengaluru,Karnataka,One-Time,Organic Search,2025-02-06
C00324,Customer 324,Male,45,Surat,Gujarat,New,Google Ads,2026-04-22
C00325,Customer 325,Female,30,Noida,Uttar Pradesh,Dormant,Influencer,2024-10-22
C00326,Customer 326,Female,39,Kolkata,West Bengal,One-Time,Organic Search,2025-02-18
C00327,Customer 327,Male,34,Noida,Uttar Pradesh,One-Time,Meta Ads,2026-02-27
C00328,Customer 328,Female,58,Surat,Gujarat,New,Organic Search,2025-04-24
C00329,Customer 329,Female,58,Kolkata,West Bengal,Loyal,Google Ads,2026-05-03
C00330,Customer 330,Male,25,Bengaluru,Karnataka,One-Time,Organic Search,2024-12-07
C00331,Customer 331,Female,33,Udaipur,Rajasthan,At-Risk,Marketplace,2024-07-27
C00332,Customer 332,Male,37,Nagpur,Maharashtra,VIP,Email,2024-01-25
C00333,Customer 333,Female,59,Udaipur,Rajasthan,New,Marketplace,2024-12-21
C00334,Customer 334,Other,30,Kanpur,Uttar Pradesh,Loyal,Instagram,2024-02-29
C00335,Customer 335,Male,51,Pune,Maharashtra,New,Influencer,2025-06-02
C00336,Customer 336,Other,20,Vadodara,Gujarat,New,Affiliate,2024-01-15
C00337,Customer 337,Male,64,Nizamabad,Telangana,Loyal,Google Ads,2024-04-02
C00338,Customer 338,Female,34,Udaipur,Rajasthan,New,Marketplace,2025-04-30
C00339,Customer 339,Female,30,Hyderabad,Telangana,At-Risk,Marketplace,2025-06-30
C00340,Customer 340,Female,52,Kochi,Kerala,Loyal,Meta Ads,2024-06-23
C00341,Customer 341,Male,47,Pune,Maharashtra,New,Affiliate,2025-10-30
C00342,Customer 342,Female,43,Thiruvananthapuram,Kerala,Dormant,Meta Ads,2024-12-27
C00343,Customer 343,Male,62,Kanpur,Uttar Pradesh,Loyal,Google Ads,2024-06-17
C00344,Customer 344,Male,38,Ahmedabad,Gujarat,New,Meta Ads,2025-02-18
C00345,Customer 345,Female,43,Kanpur,Uttar Pradesh,Loyal,Email,2026-04-10
C00346,Customer 346,Male,40,Kanpur,Uttar Pradesh,Dormant,Google Ads,2025-04-24
C00347,Customer 347,Male,26,Kozhikode,Kerala,One-Time,Google Ads,2026-02-08
C00348,Customer 348,Male,33,Bengaluru,Karnataka,One-Time,Marketplace,2026-03-14
C00349,Customer 349,Female,46,Ahmedabad,Gujarat,Loyal,Email,2024-07-22
C00350,Customer 350,Female,23,Hyderabad,Telangana,One-Time,Affiliate,2024-02-08
C00351,Customer 351,Male,53,Vadodara,Gujarat,New,Meta Ads,2025-08-26
C00352,Customer 352,Female,46,Nagpur,Maharashtra,Loyal,Google Ads,2025-03-20
C00353,Customer 353,Male,49,Surat,Gujarat,At-Risk,Affiliate,2024-11-19
C00354,Customer 354,Male,57,Ahmedabad,Gujarat,VIP,Meta Ads,2024-04-28
C00355,Customer 355,Female,41,Delhi,Delhi,New,Instagram,2024-05-12
C00356,Customer 356,Female,55,Delhi,Delhi,One-Time,Marketplace,2026-04-13
C00357,Customer 357,Female,53,Noida,Uttar Pradesh,New,Meta Ads,2024-05-08
C00358,Customer 358,Male,29,Lucknow,Uttar Pradesh,One-Time,Email,2026-04-05
C00359,Customer 359,Female,31,Delhi,Delhi,Loyal,Organic Search,2024-08-26
C00360,Customer 360,Female,38,Surat,Gujarat,One-Time,Google Ads,2024-05-05
C00361,Customer 361,Male,22,Thiruvananthapuram,Kerala,At-Risk,Organic Search,2025-04-12
C00362,Customer 362,Female,44,Nagpur,Maharashtra,Loyal,Instagram,2024-04-15
C00363,Customer 363,Female,61,Mumbai,Maharashtra,Loyal,Google Ads,2024-09-02
C00364,Customer 364,Male,56,Warangal,Telangana,At-Risk,Instagram,2024-04-08
C00365,Customer 365,Male,52,Howrah,West Bengal,VIP,Email,2024-01-18
C00366,Customer 366,Female,27,Chennai,Tamil Nadu,At-Risk,Organic Search,2024-03-29
C00367,Customer 367,Female,56,Lucknow,Uttar Pradesh,At-Risk,Marketplace,2026-05-21
C00368,Customer 368,Male,24,Kolkata,West Bengal,Loyal,Affiliate,2024-05-22
C00369,Customer 369,Female,37,Mysuru,Karnataka,One-Time,Instagram,2024-07-18
C00370,Customer 370,Other,62,Kochi,Kerala,One-Time,Marketplace,2024-05-20
C00371,Customer 371,Female,54,Kanpur,Uttar Pradesh,At-Risk,Affiliate,2024-03-08
C00372,Customer 372,Male,24,Bengaluru,Karnataka,New,Google Ads,2024-05-27
C00373,Customer 373,Male,43,Madurai,Tamil Nadu,Dormant,Google Ads,2024-04-02
C00374,Customer 374,Male,65,Mysuru,Karnataka,One-Time,Meta Ads,2024-05-13
C00375,Customer 375,Female,39,Nagpur,Maharashtra,VIP,Google Ads,2025-02-15
C00376,Customer 376,Male,46,Pune,Maharashtra,One-Time,Email,2024-12-06
C00377,Customer 377,Male,36,Thiruvananthapuram,Kerala,Dormant,Meta Ads,2024-06-10
C00378,Customer 378,Female,41,Chennai,Tamil Nadu,New,Marketplace,2024-08-16
C00379,Customer 379,Female,42,Coimbatore,Tamil Nadu,One-Time,Email,2025-02-23
C00380,Customer 380,Female,27,Jaipur,Rajasthan,At-Risk,Meta Ads,2025-01-10
C00381,Customer 381,Female,63,Ahmedabad,Gujarat,One-Time,Marketplace,2024-04-18
C00382,Customer 382,Female,59,Kozhikode,Kerala,One-Time,Email,2026-03-15
C00383,Customer 383,Male,22,Kanpur,Uttar Pradesh,At-Risk,Google Ads,2024-12-16
C00384,Customer 384,Male,26,New Delhi,Delhi,At-Risk,Google Ads,2024-11-12
C00385,Customer 385,Male,48,Coimbatore,Tamil Nadu,New,Organic Search,2025-05-31
C00386,Customer 386,Female,37,Kochi,Kerala,Loyal,Email,2024-09-14
C00387,Customer 387,Female,50,Jaipur,Rajasthan,New,Organic Search,2025-07-14
C00388,Customer 388,Female,20,Thiruvananthapuram,Kerala,New,Influencer,2026-04-02
C00389,Customer 389,Female,54,Nagpur,Maharashtra,Loyal,Organic Search,2026-01-30
C00390,Customer 390,Male,19,Lucknow,Uttar Pradesh,New,Influencer,2024-10-16
C00391,Customer 391,Female,27,Kolkata,West Bengal,Loyal,Organic Search,2024-03-26
C00392,Customer 392,Female,53,Nagpur,Maharashtra,One-Time,Organic Search,2024-04-19
C00393,Customer 393,Male,34,Surat,Gujarat,At-Risk,Google Ads,2024-07-08
C00394,Customer 394,Male,27,Kolkata,West Bengal,Loyal,Email,2025-07-11
C00395,Customer 395,Male,60,Warangal,Telangana,New,Instagram,2025-03-19
C00396,Customer 396,Female,46,Delhi,Delhi,Dormant,Email,2024-09-10
C00397,Customer 397,Male,31,Kanpur,Uttar Pradesh,At-Risk,Instagram,2024-06-25
C00398,Customer 398,Female,52,Mysuru,Karnataka,One-Time,Organic Search,2025-04-12
C00399,Customer 399,Female,24,New Delhi,Delhi,Dormant,Instagram,2026-05-15
C00400,Customer 400,Female,41,Madurai,Tamil Nadu,One-Time,Email,2025-11-22
C00401,Customer 401,Male,27,Mangaluru,Karnataka,One-Time,Instagram,2024-08-18
C00402,Customer 402,Female,49,Thiruvananthapuram,Kerala,One-Time,Marketplace,2025-05-24
C00403,Customer 403,Male,31,Kanpur,Uttar Pradesh,New,Instagram,2025-04-02
C00404,Customer 404,Female,29,Nagpur,Maharashtra,VIP,Organic Search,2025-12-28
C00405,Customer 405,Male,30,Kochi,Kerala,Loyal,Organic Search,2024-11-06
C00406,Customer 406,Female,57,Noida,Uttar Pradesh,At-Risk,Instagram,2024-11-06
C00407,Customer 407,Male,59,Mysuru,Karnataka,New,Affiliate,2025-02-07
C00408,Customer 408,Male,27,Noida,Uttar Pradesh,New,Marketplace,2024-05-31
C00409,Customer 409,Male,25,Warangal,Telangana,One-Time,Affiliate,2026-02-21
C00410,Customer 410,Male,46,Kozhikode,Kerala,New,Marketplace,2024-12-21
C00411,Customer 411,Male,48,Kolkata,West Bengal,Dormant,Instagram,2026-02-13
C00412,Customer 412,Female,58,Howrah,West Bengal,VIP,Marketplace,2025-01-05
C00413,Customer 413,Male,57,Hyderabad,Telangana,At-Risk,Influencer,2025-08-31
C00414,Customer 414,Male,56,Thiruvananthapuram,Kerala,VIP,Affiliate,2025-10-06
C00415,Customer 415,Female,20,Warangal,Telangana,New,Influencer,2025-12-13
C00416,Customer 416,Female,20,Bengaluru,Karnataka,New,Organic Search,2025-09-10
C00417,Customer 417,Female,26,Nagpur,Maharashtra,One-Time,Email,2025-09-12
C00418,Customer 418,Female,35,Lucknow,Uttar Pradesh,At-Risk,Email,2024-10-05
C00419,Customer 419,Other,53,Mumbai,Maharashtra,One-Time,Instagram,2024-02-26
C00420,Customer 420,Male,58,Thiruvananthapuram,Kerala,New,Organic Search,2026-04-16
C00421,Customer 421,Male,52,Howrah,West Bengal,Loyal,Meta Ads,2026-01-30
C00422,Customer 422,Female,58,Hyderabad,Telangana,New,Organic Search,2024-09-05
C00423,Customer 423,Female,35,Warangal,Telangana,Loyal,Email,2024-01-19
C00424,Customer 424,Female,48,Warangal,Telangana,New,Meta Ads,2026-06-15
C00425,Customer 425,Female,24,Vadodara,Gujarat,Loyal,Google Ads,2024-03-15
C00426,Customer 426,Male,23,Lucknow,Uttar Pradesh,One-Time,Meta Ads,2024-01-30
C00427,Customer 427,Male,57,Mumbai,Maharashtra,At-Risk,Organic Search,2026-06-08
C00428,Customer 428,Female,37,Noida,Uttar Pradesh,VIP,Instagram,2025-08-29
C00429,Customer 429,Female,52,Hyderabad,Telangana,New,Google Ads,2025-06-25
C00430,Customer 430,Male,64,Kanpur,Uttar Pradesh,At-Risk,Meta Ads,2025-07-12
C00431,Customer 431,Female,45,Kochi,Kerala,At-Risk,Instagram,2025-10-29
C00432,Customer 432,Female,23,Noida,Uttar Pradesh,Loyal,Meta Ads,2025-06-10
C00433,Customer 433,Female,49,Jaipur,Rajasthan,Dormant,Meta Ads,2025-11-03
C00434,Customer 434,Female,56,Kanpur,Uttar Pradesh,At-Risk,Organic Search,2025-12-02
C00435,Customer 435,Male,31,Warangal,Telangana,New,Organic Search,2024-07-09
C00436,Customer 436,Male,38,Mumbai,Maharashtra,One-Time,Marketplace,2025-06-15
C00437,Customer 437,Male,48,Mumbai,Maharashtra,One-Time,Google Ads,2024-10-25
C00438,Customer 438,Female,53,New Delhi,Delhi,Loyal,Meta Ads,2025-07-02
C00439,Customer 439,Male,26,Jaipur,Rajasthan,Dormant,Google Ads,2024-06-02
C00440,Customer 440,Male,20,Howrah,West Bengal,Loyal,Organic Search,2026-02-28
C00441,Customer 441,Male,48,Noida,Uttar Pradesh,One-Time,Google Ads,2024-08-26
C00442,Customer 442,Female,18,Nagpur,Maharashtra,Dormant,Meta Ads,2024-06-17
C00443,Customer 443,Male,39,Jaipur,Rajasthan,VIP,Organic Search,2024-04-19
C00444,Customer 444,Male,32,Nagpur,Maharashtra,One-Time,Meta Ads,2025-04-23
C00445,Customer 445,Male,39,Mysuru,Karnataka,Dormant,Email,2024-11-16
C00446,Customer 446,Female,59,Jodhpur,Rajasthan,One-Time,Organic Search,2025-10-02
C00447,Customer 447,Female,62,Kozhikode,Kerala,Loyal,Influencer,2025-01-10
C00448,Customer 448,Male,50,Vadodara,Gujarat,Loyal,Instagram,2024-10-04
C00449,Customer 449,Female,35,Nizamabad,Telangana,Dormant,Meta Ads,2024-10-09
C00450,Customer 450,Male,47,Vadodara,Gujarat,One-Time,Email,2024-07-16
C00451,Customer 451,Male,24,Warangal,Telangana,One-Time,Google Ads,2025-09-19
C00452,Customer 452,Male,65,Kanpur,Uttar Pradesh,Loyal,Google Ads,2024-04-26
C00453,Customer 453,Female,59,Udaipur,Rajasthan,At-Risk,Instagram,2026-03-31
C00454,Customer 454,Male,34,Nagpur,Maharashtra,New,Meta Ads,2024-08-24
C00455,Customer 455,Female,19,Warangal,Telangana,New,Google Ads,2024-01-09
C00456,Customer 456,Male,58,Mumbai,Maharashtra,Dormant,Organic Search,2025-08-22
C00457,Customer 457,Female,19,Thiruvananthapuram,Kerala,At-Risk,Affiliate,2025-10-02
C00458,Customer 458,Female,23,New Delhi,Delhi,One-Time,Google Ads,2025-07-07
C00459,Customer 459,Female,18,Lucknow,Uttar Pradesh,One-Time,Organic Search,2024-11-21
C00460,Customer 460,Male,26,Kolkata,West Bengal,Loyal,Marketplace,2024-06-03
C00461,Customer 461,Male,62,Surat,Gujarat,Loyal,Meta Ads,2026-02-24
C00462,Customer 462,Female,40,Pune,Maharashtra,Loyal,Organic Search,2025-03-18
C00463,Customer 463,Female,26,Kozhikode,Kerala,At-Risk,Google Ads,2025-03-03
C00464,Customer 464,Male,64,Mangaluru,Karnataka,New,Marketplace,2024-07-11
C00465,Customer 465,Female,37,Surat,Gujarat,At-Risk,Google Ads,2025-12-04
C00466,Customer 466,Female,51,Jodhpur,Rajasthan,New,Meta Ads,2026-04-22
C00467,Customer 467,Male,44,Howrah,West Bengal,At-Risk,Marketplace,2025-08-03
C00468,Customer 468,Female,23,Kochi,Kerala,New,Organic Search,2025-10-13
C00469,Customer 469,Female,52,Nagpur,Maharashtra,New,Meta Ads,2025-09-30
C00470,Customer 470,Female,63,Delhi,Delhi,New,Affiliate,2024-06-04
C00471,Customer 471,Male,64,Madurai,Tamil Nadu,New,Marketplace,2025-02-21
C00472,Customer 472,Male,54,New Delhi,Delhi,One-Time,Email,2024-09-17
C00473,Customer 473,Female,50,Pune,Maharashtra,Loyal,Google Ads,2024-12-28
C00474,Customer 474,Female,53,Nagpur,Maharashtra,At-Risk,Meta Ads,2026-02-06
C00475,Customer 475,Female,64,Bengaluru,Karnataka,Loyal,Marketplace,2026-01-18
C00476,Customer 476,Female,44,Bengaluru,Karnataka,Loyal,Google Ads,2025-05-16
C00477,Customer 477,Female,61,Coimbatore,Tamil Nadu,One-Time,Meta Ads,2024-04-15
C00478,Customer 478,Female,36,Surat,Gujarat,At-Risk,Google Ads,2024-11-16
C00479,Customer 479,Male,33,Howrah,West Bengal,New,Google Ads,2025-10-12
C00480,Customer 480,Female,23,Coimbatore,Tamil Nadu,One-Time,Email,2025-06-22
C00481,Customer 481,Male,40,Madurai,Tamil Nadu,New,Instagram,2025-05-17
C00482,Customer 482,Other,47,Mumbai,Maharashtra,New,Google Ads,2024-12-16
C00483,Customer 483,Female,37,Surat,Gujarat,Loyal,Google Ads,2026-05-22
C00484,Customer 484,Male,24,Bengaluru,Karnataka,New,Google Ads,2026-03-31
C00485,Customer 485,Male,39,Hyderabad,Telangana,New,Google Ads,2025-08-02
C00486,Customer 486,Female,46,Chennai,Tamil Nadu,At-Risk,Google Ads,2026-02-25
C00487,Customer 487,Female,23,Delhi,Delhi,New,Organic Search,2024-06-10
C00488,Customer 488,Other,43,Pune,Maharashtra,Loyal,Google Ads,2024-05-24
C00489,Customer 489,Female,36,Ahmedabad,Gujarat,One-Time,Meta Ads,2025-10-04
C00490,Customer 490,Male,46,Ahmedabad,Gujarat,At-Risk,Organic Search,2025-09-01
C00491,Customer 491,Male,18,Jodhpur,Rajasthan,VIP,Organic Search,2024-08-07
C00492,Customer 492,Female,57,Howrah,West Bengal,New,Organic Search,2026-01-23
C00493,Customer 493,Male,37,Howrah,West Bengal,At-Risk,Marketplace,2025-11-03
C00494,Customer 494,Male,37,Bengaluru,Karnataka,One-Time,Meta Ads,2024-07-09
C00495,Customer 495,Female,23,Kanpur,Uttar Pradesh,One-Time,Google Ads,2025-07-03
C00496,Customer 496,Female,38,Surat,Gujarat,Loyal,Google Ads,2026-02-23
C00497,Customer 497,Female,37,Madurai,Tamil Nadu,VIP,Google Ads,2025-11-23
C00498,Customer 498,Male,20,Kolkata,West Bengal,One-Time,Marketplace,2025-01-12
C00499,Customer 499,Male,45,Coimbatore,Tamil Nadu,One-Time,Organic Search,2026-01-06
C00500,Customer 500,Male,31,Delhi,Delhi,New,Affiliate,2024-10-03
C00501,Customer 501,Male,35,Jaipur,Rajasthan,Loyal,Marketplace,2026-05-27
C00502,Customer 502,Other,21,Kanpur,Uttar Pradesh,Dormant,Influencer,2026-06-04
C00503,Customer 503,Female,48,Kochi,Kerala,One-Time,Instagram,2024-09-28
C00504,Customer 504,Male,24,Delhi,Delhi,Dormant,Influencer,2025-09-11
C00505,Customer 505,Female,46,Delhi,Delhi,New,Instagram,2026-05-16
C00506,Customer 506,Female,38,Kanpur,Uttar Pradesh,At-Risk,Google Ads,2024-09-18
C00507,Customer 507,Female,53,Mangaluru,Karnataka,Dormant,Email,2025-10-06
C00508,Customer 508,Female,37,Lucknow,Uttar Pradesh,VIP,Marketplace,2025-04-21
C00509,Customer 509,Male,49,New Delhi,Delhi,New,Affiliate,2025-02-03
C00510,Customer 510,Female,62,Nagpur,Maharashtra,One-Time,Instagram,2025-08-02
C00511,Customer 511,Male,30,Hyderabad,Telangana,New,Influencer,2025-03-05
C00512,Customer 512,Female,23,Lucknow,Uttar Pradesh,Loyal,Email,2025-10-02
C00513,Customer 513,Female,47,Hyderabad,Telangana,Dormant,Organic Search,2026-05-13
C00514,Customer 514,Male,25,Mangaluru,Karnataka,One-Time,Meta Ads,2024-07-07
C00515,Customer 515,Male,28,Bengaluru,Karnataka,New,Meta Ads,2024-06-07
C00516,Customer 516,Male,54,Pune,Maharashtra,One-Time,Meta Ads,2025-07-08
C00517,Customer 517,Female,50,Mysuru,Karnataka,Loyal,Influencer,2026-05-15
C00518,Customer 518,Female,19,Jodhpur,Rajasthan,Loyal,Marketplace,2026-02-01
C00519,Customer 519,Other,46,Nizamabad,Telangana,New,Meta Ads,2024-12-30
C00520,Customer 520,Female,49,Kanpur,Uttar Pradesh,VIP,Google Ads,2025-12-24
C00521,Customer 521,Female,33,Noida,Uttar Pradesh,New,Google Ads,2026-03-31
C00522,Customer 522,Male,53,Madurai,Tamil Nadu,Loyal,Organic Search,2024-09-21
C00523,Customer 523,Male,52,Mumbai,Maharashtra,One-Time,Email,2024-04-04
C00524,Customer 524,Female,48,Vadodara,Gujarat,New,Email,2026-05-23
C00525,Customer 525,Male,30,Mumbai,Maharashtra,Loyal,Google Ads,2024-05-23
C00526,Customer 526,Female,31,Chennai,Tamil Nadu,Loyal,Google Ads,2024-01-12
C00527,Customer 527,Male,44,Kochi,Kerala,Loyal,Marketplace,2024-10-14
C00528,Customer 528,Female,22,Kochi,Kerala,At-Risk,Organic Search,2025-12-02
C00529,Customer 529,Male,37,Kanpur,Uttar Pradesh,Loyal,Meta Ads,2025-11-02
C00530,Customer 530,Male,65,Bengaluru,Karnataka,One-Time,Meta Ads,2024-10-12
C00531,Customer 531,Male,48,Howrah,West Bengal,Dormant,Meta Ads,2025-09-09
C00532,Customer 532,Male,59,Jodhpur,Rajasthan,Dormant,Google Ads,2026-04-27
C00533,Customer 533,Male,33,Chennai,Tamil Nadu,New,Google Ads,2024-01-07
C00534,Customer 534,Male,53,Kolkata,West Bengal,Dormant,Organic Search,2026-02-13
C00535,Customer 535,Male,53,Hyderabad,Telangana,At-Risk,Meta Ads,2025-06-24
C00536,Customer 536,Female,26,Mumbai,Maharashtra,New,Instagram,2026-03-04
C00537,Customer 537,Male,28,Delhi,Delhi,Loyal,Email,2024-02-14
C00538,Customer 538,Female,38,Nagpur,Maharashtra,New,Meta Ads,2024-08-14
C00539,Customer 539,Male,48,Pune,Maharashtra,Loyal,Email,2024-12-10
C00540,Customer 540,Male,52,Lucknow,Uttar Pradesh,Dormant,Influencer,2025-12-17
C00541,Customer 541,Male,64,Kozhikode,Kerala,One-Time,Meta Ads,2025-09-01
C00542,Customer 542,Male,22,Vadodara,Gujarat,Loyal,Affiliate,2024-10-26
C00543,Customer 543,Male,48,Lucknow,Uttar Pradesh,New,Meta Ads,2024-08-05
C00544,Customer 544,Male,63,Kozhikode,Kerala,Loyal,Meta Ads,2025-02-06
C00545,Customer 545,Male,26,Nagpur,Maharashtra,At-Risk,Google Ads,2024-05-29
C00546,Customer 546,Female,63,Coimbatore,Tamil Nadu,New,Organic Search,2026-03-24
C00547,Customer 547,Male,58,Chennai,Tamil Nadu,Loyal,Instagram,2026-01-17
C00548,Customer 548,Male,25,Warangal,Telangana,One-Time,Affiliate,2025-10-10
C00549,Customer 549,Male,28,Jodhpur,Rajasthan,VIP,Google Ads,2025-03-07
C00550,Customer 550,Female,27,Chennai,Tamil Nadu,VIP,Organic Search,2025-07-30
C00551,Customer 551,Female,22,New Delhi,Delhi,VIP,Google Ads,2024-08-16
C00552,Customer 552,Male,35,Mumbai,Maharashtra,One-Time,Meta Ads,2024-04-26
C00553,Customer 553,Male,39,Mumbai,Maharashtra,Loyal,Organic Search,2024-07-28
C00554,Customer 554,Female,39,Kozhikode,Kerala,Loyal,Google Ads,2025-04-29
C00555,Customer 555,Male,57,Hyderabad,Telangana,VIP,Instagram,2026-05-13
C00556,Customer 556,Female,39,Pune,Maharashtra,Loyal,Organic Search,2024-04-21
C00557,Customer 557,Male,27,Mysuru,Karnataka,At-Risk,Organic Search,2024-10-01
C00558,Customer 558,Male,51,New Delhi,Delhi,New,Organic Search,2024-03-08
C00559,Customer 559,Male,48,Vadodara,Gujarat,New,Google Ads,2025-01-31
C00560,Customer 560,Male,40,Delhi,Delhi,Dormant,Google Ads,2026-05-01
C00561,Customer 561,Male,48,Warangal,Telangana,New,Instagram,2024-02-15
C00562,Customer 562,Female,26,Mangaluru,Karnataka,Dormant,Meta Ads,2025-06-17
C00563,Customer 563,Male,55,Lucknow,Uttar Pradesh,Loyal,Meta Ads,2024-05-19
C00564,Customer 564,Female,30,Howrah,West Bengal,Dormant,Meta Ads,2024-01-06
C00565,Customer 565,Female,20,Howrah,West Bengal,Loyal,Instagram,2025-04-29
C00566,Customer 566,Female,37,Kolkata,West Bengal,At-Risk,Email,2025-02-26
C00567,Customer 567,Male,29,Kanpur,Uttar Pradesh,VIP,Google Ads,2026-03-21
C00568,Customer 568,Male,42,Nizamabad,Telangana,Loyal,Meta Ads,2024-09-15
C00569,Customer 569,Male,40,Coimbatore,Tamil Nadu,One-Time,Meta Ads,2025-07-24
C00570,Customer 570,Male,62,Ahmedabad,Gujarat,New,Meta Ads,2024-05-18
C00571,Customer 571,Male,37,Bengaluru,Karnataka,One-Time,Affiliate,2025-06-04
C00572,Customer 572,Male,22,Lucknow,Uttar Pradesh,Dormant,Meta Ads,2026-01-07
C00573,Customer 573,Male,42,New Delhi,Delhi,One-Time,Google Ads,2024-12-12
C00574,Customer 574,Female,56,Kanpur,Uttar Pradesh,VIP,Influencer,2024-05-18
C00575,Customer 575,Male,30,Lucknow,Uttar Pradesh,Loyal,Instagram,2025-03-30
C00576,Customer 576,Female,32,Delhi,Delhi,One-Time,Meta Ads,2024-05-29
C00577,Customer 577,Female,26,Kochi,Kerala,Dormant,Organic Search,2025-08-04
C00578,Customer 578,Female,52,Surat,Gujarat,New,Organic Search,2024-07-28
C00579,Customer 579,Female,26,Noida,Uttar Pradesh,Loyal,Marketplace,2025-08-17
C00580,Customer 580,Male,30,Bengaluru,Karnataka,Loyal,Influencer,2025-10-03
C00581,Customer 581,Female,22,New Delhi,Delhi,New,Organic Search,2026-06-18
C00582,Customer 582,Male,36,Ahmedabad,Gujarat,New,Google Ads,2024-06-20
C00583,Customer 583,Female,59,Hyderabad,Telangana,VIP,Email,2026-04-18
C00584,Customer 584,Male,39,Madurai,Tamil Nadu,New,Google Ads,2024-10-16
C00585,Customer 585,Female,23,Thiruvananthapuram,Kerala,At-Risk,Email,2024-05-19
C00586,Customer 586,Male,54,Howrah,West Bengal,Loyal,Marketplace,2026-03-23
C00587,Customer 587,Female,35,Nagpur,Maharashtra,New,Google Ads,2025-05-28
C00588,Customer 588,Male,25,Mysuru,Karnataka,One-Time,Influencer,2025-05-23
C00589,Customer 589,Male,18,Nagpur,Maharashtra,New,Email,2024-09-28
C00590,Customer 590,Male,34,Hyderabad,Telangana,At-Risk,Google Ads,2024-06-04
C00591,Customer 591,Male,25,Thiruvananthapuram,Kerala,Loyal,Influencer,2024-02-25
C00592,Customer 592,Female,43,Coimbatore,Tamil Nadu,New,Email,2026-02-12
C00593,Customer 593,Female,38,Mysuru,Karnataka,Loyal,Instagram,2024-01-19
C00594,Customer 594,Female,49,Vadodara,Gujarat,Loyal,Email,2025-04-05
C00595,Customer 595,Female,31,Nizamabad,Telangana,Loyal,Google Ads,2024-08-28
